1,-0.87615458,0.23214436
0,-0.87589475,0.92042453
0,-0.875596,-1.002503
1,-0.87503114,0.59121775
1,-0.87447355,0.71921108
0,-0.87418054,0.92198152
1,-0.87219998,0.25977966
0,-0.87190121,0.66317343
1,-0.87162904,-0.46069084
1,-0.87145959,-0.82542256
0,-0.86890745,0.63393654
0,-0.86879376,1.3801561
1,-0.86873991,-0.039275568
0,-0.868735,0.62503052
0,-0.86744386,1.0875435
1,-0.86684786,0.21395834
1,-0.86602368,-0.19666734
0,-0.86551866,0.75115099
0,-0.86505034,1.5954841
0,-0.86454374,-1.1040679
0,-0.86390098,-1.5598038
1,-0.86325166,0.49627042
1,-0.86323227,0.17419438
0,-0.86223082,1.0101895
1,-0.86202936,-0.061292324
0,-0.86198547,1.5262468
0,-0.86105293,-0.97185121
0,-0.86095749,-0.86224711
0,-0.86087266,-1.2078173
0,-0.86046349,-1.2658373
0,-0.85943991,1.2560741
0,-0.85884769,0.88534895
0,-0.85800996,-1.197563
0,-0.85649295,-1.3066158
1,-0.85620372,-0.23465501
1,-0.85588303,-0.66445723
0,-0.85549784,-1.3283681
0,-0.85491925,1.4420706
0,-0.85452887,1.2197447
0,-0.85452334,-1.0513013
1,-0.85390788,-0.37862459
0,-0.85316295,-1.1747721
1,-0.85287893,0.35809592
1,-0.85261893,-0.25387828
1,-0.85246405,-0.29841159
1,-0.85198161,-0.59008342
0,-0.85164495,1.3174774
0,-0.85129302,0.68132715
1,-0.85091608,0.18893336
0,-0.85076043,-1.2623168
1,-0.85061055,0.40504337
0,-0.85036427,-0.91999354
0,-0.84959625,0.96275608
1,-0.84897597,-0.18718453
1,-0.84684535,-0.21282899
0,-0.84675963,-0.89627253
0,-0.84672607,-0.8708552
1,-0.8449457,-0.37735556
1,-0.84450448,-0.0025759529
1,-0.8437212,0.37078244
0,-0.84335567,1.4014892
0,-0.84310118,-1.142282
0,-0.84251391,-1.0797396
0,-0.84039908,-1.0450938
0,-0.83987475,-1.16269
1,-0.83929078,0.11080022
1,-0.83843831,0.35618577
0,-0.83781801,-1.1660849
1,-0.83761013,0.64407996
1,-0.8362056,-0.64989802
0,-0.83598499,-1.3566183
1,-0.83567255,-0.50686992
0,-0.83555651,0.95856135
0,-0.83505241,-1.0601977
0,-0.83499232,0.6705093
0,-0.83495889,-1.0354122
0,-0.83441149,1.4837451
0,-0.83432525,-1.3595516
1,-0.83430616,-0.25810675
0,-0.83387636,-1.1872781
0,-0.83356595,1.4067252
0,-0.83341267,-0.56896174
0,-0.83279314,-1.2304544
0,-0.83205575,-1.3277694
0,-0.83044332,0.99250573
0,-0.8301546,-1.0781427
0,-0.82894768,1.0629145
0,-0.82792515,-0.83935738
0,-0.82775445,-0.82041911
0,-0.82737385,-0.75656272
0,-0.82724957,1.2308071
1,-0.82657209,-0.5064629
0,-0.82636796,0.68232112
0,-0.82586127,-0.96624171
0,-0.82579829,-1.6739803
1,-0.82536679,0.48101228
0,-0.82403635,0.85813764
1,-0.82358535,-0.47125031
0,-0.82350662,1.1009268
0,-0.8230351,0.72938723
0,-0.82130373,-1.4430587
1,-0.82125903,-0.8551534
1,-0.82038685,-0.75955227
0,-0.82008587,-1.044829
0,-0.81929447,-1.2074659
0,-0.81883685,1.2557068
0,-0.81850685,-0.94306691
1,-0.81847325,0.65366716
1,-0.81776779,-0.68960564
0,-0.81717583,-1.1856673
0,-0.81708166,-0.78257619
0,-0.81683555,-1.1089555
0,-0.81576461,0.56218928
0,-0.8152182,1.1760523
1,-0.81475365,-0.68173463
1,-0.81467859,0.33383274
1,-0.81415839,0.22988344
1,-0.81315429,-0.66465688
1,-0.81301638,-0.56974863
0,-0.81273619,-1.2337106
1,-0.81249287,-0.41065109
0,-0.81148916,-1.2068009
0,-0.81126141,-1.3502053
0,-0.811066,-1.1544495
0,-0.80829642,-1.5007513
0,-0.80722276,0.99181474
0,-0.80716708,1.1165359
0,-0.80619774,0.9412136
1,-0.80591872,0.57471996
0,-0.80428336,0.68688139
1,-0.80367799,0.39628832
0,-0.80348455,1.2489316
0,-0.80346658,-0.78224401
0,-0.80342826,-0.70514431
0,-0.80306863,-1.2103635
0,-0.80291436,-1.088332
0,-0.80128132,1.7800191
1,-0.80092192,-0.23993255
1,-0.80026507,-0.28197612
0,-0.7999401,-1.3762456
0,-0.79979165,1.6569356
0,-0.79938591,1.1116356
0,-0.79814071,-1.2080651
0,-0.79566847,-1.6273807
0,-0.7951485,-1.4250948
1,-0.79471432,0.27633333
0,-0.79457683,1.1717793
0,-0.79445179,1.069702
0,-0.79387558,1.2394152
1,-0.79339754,0.90464394
1,-0.7918081,-0.13207172
0,-0.79127914,-1.428747
0,-0.79115983,-1.2550146
0,-0.79112876,-1.4429387
0,-0.78998339,-0.82267494
1,-0.78680453,-0.11321155
1,-0.78637271,-0.63969524
0,-0.7861048,-1.0201313
0,-0.78555794,-1.3345846
1,-0.78532094,-0.36131572
0,-0.78459036,-1.1147409
0,-0.78423058,1.8062483
0,-0.78372321,0.96865085
1,-0.78354803,-0.0064733907
0,-0.78352477,-1.0457299
0,-0.78319531,0.93128779
0,-0.78304856,-1.3327709
1,-0.78079897,-0.11323788
0,-0.7799435,-1.3685015
0,-0.77962119,-1.5155512
1,-0.77956545,-0.42984249
0,-0.77937393,-1.0398166
0,-0.77879971,1.0888092
1,-0.77866457,0.67590478
0,-0.77864434,-1.1439363
0,-0.77856658,-1.2011312
0,-0.77723398,-1.3308388
0,-0.77709817,1.216855
1,-0.77597727,0.12704115
0,-0.77593918,-1.2572507
0,-0.77175574,-1.378344
0,-0.77169217,0.93297079
1,-0.76965835,0.36425101
0,-0.76956728,0.63737657
0,-0.76913334,1.353586
0,-0.76883017,-1.4617039
1,-0.76841451,0.20929146
0,-0.76813474,-0.90925578
1,-0.76790995,-0.016598724
0,-0.7677372,-1.0354309
0,-0.76672259,-1.2976713
0,-0.76660476,-1.1992468
0,-0.76617152,1.0600774
0,-0.7648323,-1.1344549
1,-0.76355425,0.21755379
1,-0.76284117,-0.57301585
0,-0.76199901,-1.1072508
1,-0.76136256,0.37323401
0,-0.76130139,-1.4416869
0,-0.76035545,-0.86172141
1,-0.75968412,-0.69771843
0,-0.75968239,-1.2572409
1,-0.75894212,0.36617945
0,-0.75834574,0.79356825
0,-0.75754147,-1.2075465
1,-0.75682762,0.29839299
0,-0.75619977,-0.67891605
0,-0.75611642,-0.94340237
1,-0.75503198,-0.75902223
0,-0.75479778,-1.0937533
0,-0.75413663,1.1911502
0,-0.75354369,1.1048804
0,-0.75328355,-1.2505691
0,-0.75306344,1.1793468
0,-0.75283189,1.0987443
1,-0.75263027,-0.32138541
0,-0.75256018,-1.0767181
1,-0.75254664,-0.061450771
1,-0.75218869,0.34159613
1,-0.75169444,-0.1168846
1,-0.75155557,-0.31857538
0,-0.75071892,-1.3705978
0,-0.74999656,-0.88086995
0,-0.74989572,1.1428326
1,-0.74923572,0.010089513
0,-0.74867762,1.255307
1,-0.74843792,-0.033999385
1,-0.74761521,-0.5701127
0,-0.74732636,-0.71958339
1,-0.74730865,0.46827917
1,-0.74699356,-0.50946299
0,-0.74553777,-0.9296155
0,-0.74487521,0.98701014
0,-0.74418571,-1.3920047
1,-0.7440471,0.19647053
1,-0.7440051,-0.4151508
1,-0.74283366,0.68493613
0,-0.74234521,-1.0220488
1,-0.74193268,0.35990117
0,-0.74135886,0.97909545
0,-0.74005029,-1.5252106
1,-0.73932806,-0.065975811
0,-0.73924419,1.3245466
1,-0.73884241,0.57768688
0,-0.73791852,1.0115986
1,-0.73738952,-0.067720392
0,-0.73656859,-0.61672109
0,-0.73585401,-1.1407787
1,-0.73556249,0.68294945
0,-0.73450262,-1.1885705
0,-0.73377431,1.2509631
0,-0.73369318,-1.0949884
0,-0.73368715,0.88148037
0,-0.73250272,-1.3379734
0,-0.73144737,-0.9061534
0,-0.72903664,1.3681897
0,-0.72850357,1.4951734
1,-0.72778235,-0.76030425
0,-0.72557965,-1.1681284
0,-0.72443996,-0.97265751
0,-0.72422407,-1.4822678
1,-0.72385951,0.21546712
0,-0.72379024,-1.258575
0,-0.72257645,0.63340877
0,-0.72237591,1.1900922
0,-0.72078485,1.1867585
0,-0.72005966,-1.3895107
1,-0.7200443,0.18901932
1,-0.71936811,-0.38426548
1,-0.71894241,0.24208216
0,-0.71801428,-1.2541536
0,-0.71737686,1.0047575
1,-0.7169664,0.45502732
0,-0.71694594,1.2291397
0,-0.71679629,-1.0264742
0,-0.7158187,-1.1909528
1,-0.71577631,-0.19352011
0,-0.71548616,-1.4870911
0,-0.71500604,-0.96898118
1,-0.71487307,0.085857
0,-0.71443717,-1.3577992
0,-0.71417964,-1.6531546
1,-0.71365565,-0.16085539
0,-0.71245622,-1.0981686
0,-0.71148634,-1.1295287
1,-0.71090519,0.46541623
0,-0.71073862,0.95999274
1,-0.71061845,0.075946914
1,-0.71046254,0.46541942
1,-0.71003511,-0.87445111
0,-0.70946482,-0.94241075
1,-0.70890908,-0.26195076
1,-0.70696004,-0.56786627
0,-0.70678858,-1.4295262
1,-0.70658154,-0.37824314
0,-0.70563847,-0.6967163
0,-0.70509013,-0.92986014
1,-0.70499031,0.12925717
0,-0.70439016,-0.80170715
0,-0.70416345,1.4604116
0,-0.70363662,0.7098327
0,-0.7021946,-1.199918
0,-0.70200211,-0.81140615
0,-0.70061318,1.1694321
0,-0.70048387,-1.2494053
0,-0.69938052,0.7549123
1,-0.69927675,-0.35914553
1,-0.69855611,-0.00057811605
0,-0.6983145,-1.2629509
1,-0.69801932,-0.72571163
0,-0.69695179,1.3457567
0,-0.696915,-1.6902647
0,-0.69638909,-1.2042906
0,-0.69539949,1.084256
0,-0.6953306,-0.7359448
0,-0.69297445,0.95267515
0,-0.69292987,1.282291
1,-0.69273304,-0.11287785
1,-0.69191342,0.75875853
0,-0.68983905,-1.3346411
0,-0.68938389,-1.4540009
0,-0.68797716,-1.1380566
1,-0.68787405,0.70916268
1,-0.6871798,-0.45771139
0,-0.68717692,1.0120391
0,-0.68690008,-1.285112
1,-0.68529109,0.72745776
1,-0.68485601,0.45941037
0,-0.68464163,0.98932305
1,-0.68314151,0.41909457
0,-0.68271562,1.3762459
1,-0.68253737,0.13946973
1,-0.68061383,-0.58604255
0,-0.68008636,1.6834495
1,-0.67996633,0.31401956
0,-0.67953993,-1.0728534
1,-0.6787846,-0.095702683
1,-0.67863775,0.53589127
0,-0.67844634,1.6023756
1,-0.67815528,-0.41682033
0,-0.67802716,-1.3248463
0,-0.67708874,-1.4067256
0,-0.67608332,0.79665326
0,-0.67568652,1.3004654
0,-0.67494476,1.1809216
0,-0.67435461,0.84165864
1,-0.67354391,-0.62047333
1,-0.67267195,-0.17691427
1,-0.6726268,0.31311429
1,-0.67233262,-0.041436769
0,-0.67225152,-0.60109518
1,-0.67213725,0.68287766
0,-0.67170933,1.3501586
0,-0.66961387,1.2186367
1,-0.66953064,-0.54997308
1,-0.66893028,0.50974327
0,-0.66846866,-1.1329102
0,-0.66820183,0.91928298
0,-0.66657434,-0.89534325
0,-0.66646577,-1.1042316
0,-0.66571083,-1.3415811
1,-0.66524807,0.3570832
0,-0.66499037,-1.0388092
0,-0.66496033,1.6092653
0,-0.66464299,1.2275849
0,-0.6639825,1.1830357
0,-0.66327803,-1.4695573
0,-0.66045451,0.96516762
0,-0.6603747,1.4088247
1,-0.6602351,-0.070822087
0,-0.65940203,-1.2679544
1,-0.65810505,0.55448114
0,-0.65802264,-1.3067587
1,-0.65600591,-0.33392866
0,-0.65503758,-1.439808
0,-0.65427522,-0.99908337
0,-0.65366479,-1.0200349
1,-0.65306279,0.43280002
0,-0.65264246,-0.73408464
0,-0.65240845,1.1399406
0,-0.65232939,-1.1043033
0,-0.65201202,-1.5437262
1,-0.65144864,-0.52836484
1,-0.65097805,-0.10332117
0,-0.65092637,1.1246082
1,-0.65068189,-0.158672
1,-0.65052067,0.36901823
0,-0.64839351,-0.63120544
1,-0.64804309,-0.7132639
0,-0.64709654,-1.218543
0,-0.6465429,1.0788292
1,-0.64472568,-0.23804019
0,-0.64396305,-0.77968263
0,-0.64253761,1.6846096
0,-0.64158982,-1.3495277
1,-0.64098024,0.51578792
1,-0.64000836,-0.23772762
1,-0.63996297,0.70546533
0,-0.63962042,-0.93910325
1,-0.63942011,0.52192196
1,-0.63925717,0.67990987
0,-0.63897497,-0.93788231
0,-0.63892987,1.2810772
0,-0.63882007,-1.374661
0,-0.63874565,-1.0382587
0,-0.63855136,1.2535754
0,-0.63849747,1.3186805
0,-0.63845684,-1.0124341
0,-0.63809349,-0.75159019
1,-0.63683898,0.9421875
1,-0.63635923,-0.98823196
0,-0.63609544,1.3474186
0,-0.63582937,1.7209788
1,-0.63478153,1.9378933
0,-0.63433351,-1.1454018
0,-0.63428221,1.0823468
0,-0.63387994,1.263135
0,-0.63371303,-0.9685843
0,-0.63358284,1.2138744
0,-0.63350793,1.64595
0,-0.63318817,-1.1809675
1,-0.63313742,-0.69818008
1,-0.63251268,0.25687511
0,-0.63153317,1.3502004
0,-0.6313085,-0.9137819
0,-0.63083829,-0.86676095
0,-0.63048077,0.94882377
1,-0.62888105,0.80862082
1,-0.62855713,-0.11761994
1,-0.62829084,0.60130007
1,-0.62813414,-0.26708538
0,-0.62556027,-1.1809969
0,-0.6254888,1.3760817
0,-0.62521844,-0.67524148
0,-0.62518803,-1.1417698
0,-0.6247805,1.1362629
0,-0.62456999,1.6490962
0,-0.62382985,1.7515364
0,-0.62290155,1.239898
1,-0.62263977,-0.7368703
1,-0.62207801,0.80409061
0,-0.62129731,1.1056216
0,-0.62086789,1.1645306
0,-0.62081305,-1.1164343
0,-0.62072581,1.5243724
1,-0.62071197,0.42513869
0,-0.61972658,-0.98415592
0,-0.61941884,-0.74833714
0,-0.61840025,-1.1953105
1,-0.61797564,-0.50608428
1,-0.61721776,-0.45813394
0,-0.6167353,1.614926
0,-0.61672092,-0.79159375
0,-0.61653787,-1.0220706
1,-0.61552597,0.41280767
0,-0.61475668,-0.96970976
0,-0.6145401,-1.3629855
0,-0.61408155,-1.4252711
0,-0.61365854,-1.2178754
0,-0.61322837,1.0981508
1,-0.61278851,0.77520496
0,-0.61216074,-1.4175684
0,-0.61132303,-1.2771957
1,-0.60996603,0.0088788054
1,-0.60961831,-0.30589637
0,-0.60869859,-0.91657024
0,-0.60725655,-0.89436529
0,-0.60669742,-1.5973866
0,-0.60646868,-0.99659183
0,-0.60637376,3.1943016
1,-0.60607645,-0.54607467
1,-0.60576635,-0.12933355
0,-0.60525221,-1.5185399
0,-0.60424026,-1.2048755
0,-0.60288979,1.3039526
1,-0.60077291,-0.53943489
0,-0.59911445,1.2469149
0,-0.59903828,1.4445649
0,-0.59889871,-0.96495931
1,-0.59886223,-0.52115422
0,-0.59848854,-1.3768587
0,-0.59826247,-1.3514393
0,-0.59788279,1.2202866
0,-0.59721478,-1.5971926
1,-0.59682418,0.23235438
0,-0.59607348,-0.98857763
0,-0.59565821,-1.3346206
0,-0.59543724,1.0909335
1,-0.59543543,0.62489916
1,-0.59538009,-0.65056406
0,-0.59517855,1.4596258
0,-0.5939624,1.2436678
0,-0.59378104,-1.2146882
0,-0.59294219,1.279507
0,-0.59251151,-1.5763956
0,-0.59204629,-1.1695818
0,-0.59100465,-1.078172
0,-0.5903235,-1.0413641
1,-0.58997858,-0.32835531
0,-0.5899438,-1.2335978
0,-0.58809093,-1.3460161
0,-0.58703303,1.0104809
1,-0.58432143,0.093727702
0,-0.58391294,1.0096
0,-0.58336673,-0.74307812
0,-0.5832207,-1.3473856
0,-0.58273156,-1.053767
1,-0.58215682,-0.58690737
1,-0.58161393,-0.75229396
0,-0.58130386,1.3583753
1,-0.58125229,0.58188625
0,-0.58094676,-1.2704587
1,-0.58064002,-0.18235563
0,-0.58056435,-1.3360535
0,-0.58026471,1.3429275
1,-0.58023808,-0.57905748
0,-0.58003101,-1.0916804
0,-0.57918718,0.78953132
1,-0.57888892,-0.39698193
1,-0.57882269,-0.74820693
1,-0.57720334,0.20624844
1,-0.57635438,-0.46270687
0,-0.57473559,-1.6168015
0,-0.57440086,1.3153598
0,-0.57289845,-0.87968759
1,-0.57261839,-0.78913546
0,-0.57240914,1.1601303
1,-0.57025434,0.50172989
0,-0.56816152,-1.3625996
0,-0.56783834,-0.8725301
0,-0.56736341,-1.144328
0,-0.56692603,-1.1444637
0,-0.56671599,-1.6989747
1,-0.5663274,-0.56314087
0,-0.56613206,1.1875344
0,-0.56594863,-1.3299239
0,-0.56581653,-1.6208099
1,-0.56548233,-0.082244
0,-0.56501876,-0.85269374
1,-0.56310812,-0.16363447
0,-0.56283341,1.2944358
0,-0.56199004,-0.87327738
0,-0.56169354,-1.1159856
0,-0.561689,-1.0126262
1,-0.56116916,-0.78728297
1,-0.56063825,0.47335866
0,-0.56049929,-1.4059978
0,-0.56034917,-1.1212334
0,-0.55997713,1.0613322
1,-0.55898105,0.05941444
1,-0.55834506,0.57241089
0,-0.55817998,-1.7296611
0,-0.55805292,-1.6686058
1,-0.55628456,-0.5047783
0,-0.5546259,0.90829827
0,-0.55460863,-1.0169449
1,-0.55404682,-0.37969321
1,-0.55302001,-0.68703594
0,-0.55155332,-1.1771628
1,-0.55098052,0.28755008
1,-0.55041674,0.236034
0,-0.5496635,-1.0710863
0,-0.54931744,1.0272243
0,-0.54724041,1.7056048
0,-0.54660393,-1.3145293
1,-0.54631763,0.44228409
0,-0.54527621,-1.3137767
0,-0.54449472,-0.77344563
0,-0.54406912,-0.83055145
1,-0.54340061,-0.02038101
1,-0.54300865,7.6151972e-05
0,-0.54232833,-0.73935589
0,-0.54217825,0.91846559
0,-0.54206605,1.1177546
1,-0.54142042,-0.6503101
1,-0.5413826,-0.33172942
1,-0.54027086,-0.60144094
0,-0.53943064,1.4054224
1,-0.53940744,0.29165928
0,-0.53940585,-1.3904763
1,-0.53908598,0.6481397
0,-0.53879888,-1.2103049
0,-0.53846237,-1.1502551
1,-0.53687406,-0.22328722
0,-0.53628083,1.1284847
0,-0.53582593,-0.81398183
0,-0.5357525,1.0475619
0,-0.53550146,1.1942539
0,-0.53405397,-1.2280974
0,-0.53391343,1.1537176
0,-0.53360841,-1.4036479
1,-0.53289618,-0.40219583
0,-0.5325498,1.216977
0,-0.5323885,-1.1689873
0,-0.53219024,0.97813594
1,-0.53218073,-0.17865199
1,-0.53170718,0.18127109
0,-0.53080287,-1.2671274
0,-0.53028202,-0.94417198
1,-0.52967364,0.10061528
0,-0.52943456,-1.2174594
1,-0.52916224,0.36536665
1,-0.52909742,-0.35692332
0,-0.52868277,-1.024443
0,-0.52840321,-1.2334317
1,-0.52837386,0.953196
1,-0.52802584,0.29637832
0,-0.52714781,0.88667031
0,-0.52687279,-1.3784139
0,-0.526261,1.1855822
0,-0.52612957,1.2575668
0,-0.52429359,-0.85662438
0,-0.52361113,-1.0869087
0,-0.52259607,-1.3056656
0,-0.5223174,-1.3386731
1,-0.52188725,0.20600221
1,-0.52161893,0.87745476
1,-0.5213501,0.72625339
0,-0.52044109,1.2026112
0,-0.51997576,-1.1657169
0,-0.5197159,1.354993
0,-0.51971554,-1.5205523
0,-0.5193045,-1.0036085
0,-0.51868407,-0.79858705
0,-0.51820212,-0.9142646
0,-0.51621354,1.4553551
1,-0.51615617,0.83083108
0,-0.51594126,-0.93479275
1,-0.51568065,-0.91950395
0,-0.51563088,-0.9152542
1,-0.51538307,0.62463811
0,-0.51501087,0.97599714
0,-0.51369755,-1.2107682
0,-0.51354782,-1.0718939
0,-0.51339972,1.2880172
0,-0.51249014,-0.95433929
0,-0.51118064,1.496393
0,-0.51084779,1.5305492
0,-0.51069703,-0.73367161
0,-0.5093125,-0.93218725
0,-0.50902644,-0.82441026
0,-0.50876276,-1.4075866
0,-0.50862182,0.91174573
1,-0.50838605,-0.71471127
1,-0.50825327,-0.69437924
0,-0.50816443,1.4778784
0,-0.50779306,-1.6991925
0,-0.50747987,1.8929722
1,-0.50708862,0.68971169
0,-0.50651695,1.2405217
1,-0.5065114,0.35666611
0,-0.50602743,-1.2042959
0,-0.5058879,-1.089076
0,-0.50468742,1.1663956
0,-0.50373224,1.0259763
0,-0.50318348,1.353764
0,-0.50195722,-1.0413592
1,-0.50182822,1.8391355
0,-0.50134118,1.0950124
1,-0.50061735,0.078663417
0,-0.50059593,-1.4349406
1,-0.4996031,-0.059544268
0,-0.49943094,-1.3118419
0,-0.49938004,-0.85769017
1,-0.49910105,-0.24084465
0,-0.49854135,-0.76608587
0,-0.49727758,-1.2929526
0,-0.49655014,1.0666948
0,-0.49628293,1.0287994
0,-0.49603934,1.4063429
0,-0.49593052,-1.0906411
0,-0.49503917,1.3083727
0,-0.49502622,-1.1995934
0,-0.49446534,-0.71938381
0,-0.49404691,-1.2177388
1,-0.49156609,0.12411259
0,-0.49142085,-1.5522139
1,-0.49112841,-0.42922889
0,-0.49060194,1.2245445
0,-0.49032413,-1.4531276
0,-0.4899288,1.2529558
0,-0.48947048,-1.1342531
1,-0.48845228,-0.56582338
0,-0.48785083,-1.3062487
0,-0.48735592,-1.1324172
0,-0.4873417,-1.1941835
1,-0.48725551,-0.53564691
0,-0.48672038,-0.79742202
0,-0.48649301,-1.6192261
0,-0.48596984,-0.88719259
0,-0.48579829,-1.5277966
0,-0.48392577,-1.1991197
1,-0.48364576,0.61475387
0,-0.48325497,1.1560048
1,-0.48206695,0.090347253
1,-0.48175314,-0.4852588
0,-0.48102075,1.0886622
0,-0.48055429,-0.90447753
1,-0.48032218,0.050743682
0,-0.47979892,-0.91298976
0,-0.47945419,0.9102807
1,-0.47890714,0.071929299
0,-0.4780915,-0.79649901
0,-0.47745602,-1.2453198
1,-0.4774551,0.67598634
0,-0.47562398,-1.4939536
0,-0.47470403,-1.0184989
1,-0.4743981,0.26350694
0,-0.47385061,-0.91088677
0,-0.47303193,-1.548679
0,-0.47301014,-0.7494098
1,-0.47282871,0.084994314
1,-0.47245766,0.41134988
1,-0.47240411,-0.0198207
1,-0.47214597,0.26733321
0,-0.47213744,-1.1575158
0,-0.47060992,-0.91881738
0,-0.46985322,-1.1212673
0,-0.46835811,-1.1696438
1,-0.46815813,-0.20562946
1,-0.46803756,0.24488393
0,-0.46737371,1.3002155
0,-0.46728798,-1.5105677
0,-0.46716216,-0.94462633
0,-0.46619374,-0.85070979
1,-0.46596439,0.14508879
0,-0.4631299,-1.0051497
0,-0.46303445,-1.1982147
1,-0.46295464,0.023103468
1,-0.46244234,-0.1870007
0,-0.46171699,-0.7066873
0,-0.46086669,-1.0736494
1,-0.46071791,0.34270086
0,-0.45850424,-1.1122138
0,-0.45727132,-0.98252962
1,-0.45660369,-0.32161342
0,-0.45567891,1.5484159
1,-0.45479297,0.49412268
0,-0.45478973,-1.2976296
0,-0.45475985,0.86823167
1,-0.45332523,-0.073661158
0,-0.45193827,-1.2206384
1,-0.45187411,0.52422194
1,-0.45173147,-0.71657561
1,-0.45138956,0.72285429
0,-0.45128591,1.6998916
0,-0.45114355,1.7167457
0,-0.450822,-1.3355918
1,-0.45073205,0.77524588
0,-0.45043191,-0.92836021
0,-0.4502639,-1.5893719
0,-0.44917321,1.0410242
1,-0.4482844,-0.35409145
0,-0.44824752,0.90956657
0,-0.44741597,-1.0044628
0,-0.44629857,-0.86128669
0,-0.44591169,-1.2755728
0,-0.44573329,-1.5291106
0,-0.44541039,-1.2365853
0,-0.44343653,1.8565236
0,-0.44341969,1.0202668
0,-0.44050882,-1.45123
0,-0.44044564,-1.298961
0,-0.43969584,1.2243028
1,-0.43960091,0.29834918
0,-0.43942562,1.3704175
1,-0.43939737,-0.88370612
1,-0.43932612,0.33082799
0,-0.4389332,-0.96051816
0,-0.43740647,-0.98402274
0,-0.43702449,-0.78911947
1,-0.43632842,0.82062683
0,-0.43597654,-0.9536391
0,-0.43580443,1.4487695
0,-0.43565283,1.8555986
0,-0.43515366,-1.0762283
0,-0.43508032,-1.5321334
0,-0.43440544,-1.1637312
0,-0.43431597,2.2393845
0,-0.43407735,-1.1027318
0,-0.43369124,1.9785624
0,-0.43301816,-1.1269896
0,-0.43205557,-1.342152
0,-0.43168233,1.1333061
0,-0.43077188,1.2052092
1,-0.43076598,-0.3460906
0,-0.43009489,-1.3989589
0,-0.42960205,-0.72160128
0,-0.42855165,1.126169
